,Region Code,Region,Year,Series,Percentage,Footnotes,Source,ISO,ISO_num
872,508,Mozambique,2021,Percentage of individuals using the internet,17.4,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",MOZ,508
873,104,Myanmar,2005,Percentage of individuals using the internet,0.1,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",MMR,104
874,104,Myanmar,2010,Percentage of individuals using the internet,0.3,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",MMR,104
875,104,Myanmar,2015,Percentage of individuals using the internet,10.9,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",MMR,104
876,104,Myanmar,2019,Percentage of individuals using the internet,30.6,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",MMR,104
877,104,Myanmar,2020,Percentage of individuals using the internet,42.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",MMR,104
878,104,Myanmar,2021,Percentage of individuals using the internet,44.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",MMR,104
879,516,Namibia,2000,Percentage of individuals using the internet,1.6,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NAM,516
880,516,Namibia,2005,Percentage of individuals using the internet,4.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NAM,516
881,516,Namibia,2010,Percentage of individuals using the internet,11.6,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NAM,516
882,516,Namibia,2015,Percentage of individuals using the internet,25.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NAM,516
883,516,Namibia,2019,Percentage of individuals using the internet,44.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NAM,516
884,516,Namibia,2020,Percentage of individuals using the internet,48.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NAM,516
885,516,Namibia,2021,Percentage of individuals using the internet,53.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NAM,516
886,520,Nauru,2019,Percentage of individuals using the internet,74.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NRU,520
887,520,Nauru,2020,Percentage of individuals using the internet,76.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NRU,520
888,520,Nauru,2021,Percentage of individuals using the internet,83.9,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NRU,520
889,524,Nepal,2000,Percentage of individuals using the internet,0.2,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NPL,524
890,524,Nepal,2005,Percentage of individuals using the internet,0.8,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NPL,524
891,524,Nepal,2010,Percentage of individuals using the internet,7.9,December.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NPL,524
892,524,Nepal,2015,Percentage of individuals using the internet,17.6,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NPL,524
893,524,Nepal,2019,Percentage of individuals using the internet,34.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NPL,524
894,524,Nepal,2020,Percentage of individuals using the internet,45.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NPL,524
895,524,Nepal,2021,Percentage of individuals using the internet,51.6,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NPL,524
896,528,Netherlands (Kingdom of the),2000,Percentage of individuals using the internet,44.0,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NLD,528
897,528,Netherlands (Kingdom of the),2005,Percentage of individuals using the internet,81.0,Population aged 16 to 74 years.;Users in the last 12 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NLD,528
898,528,Netherlands (Kingdom of the),2010,Percentage of individuals using the internet,90.7,Population aged 16 to 74 years.;Users in the last 12 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NLD,528
899,528,Netherlands (Kingdom of the),2015,Percentage of individuals using the internet,91.7,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NLD,528
900,528,Netherlands (Kingdom of the),2019,Percentage of individuals using the internet,93.3,Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NLD,528
901,528,Netherlands (Kingdom of the),2020,Percentage of individuals using the internet,91.3,Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NLD,528
902,528,Netherlands (Kingdom of the),2021,Percentage of individuals using the internet,92.1,Users in the last 3 months.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NLD,528
903,540,New Caledonia,2000,Percentage of individuals using the internet,13.9,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NCL,540
904,540,New Caledonia,2005,Percentage of individuals using the internet,32.4,,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NCL,540
905,540,New Caledonia,2010,Percentage of individuals using the internet,42.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NCL,540
906,540,New Caledonia,2015,Percentage of individuals using the internet,74.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NCL,540
907,554,New Zealand,2000,Percentage of individuals using the internet,47.4,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NZL,554
908,554,New Zealand,2005,Percentage of individuals using the internet,62.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NZL,554
909,554,New Zealand,2010,Percentage of individuals using the internet,80.5,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NZL,554
910,554,New Zealand,2015,Percentage of individuals using the internet,85.2,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NZL,554
911,554,New Zealand,2019,Percentage of individuals using the internet,89.9,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NZL,554
912,554,New Zealand,2020,Percentage of individuals using the internet,92.9,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NZL,554
913,554,New Zealand,2021,Percentage of individuals using the internet,95.9,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NZL,554
914,558,Nicaragua,2000,Percentage of individuals using the internet,1.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NIC,558
915,558,Nicaragua,2005,Percentage of individuals using the internet,2.6,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NIC,558
916,558,Nicaragua,2010,Percentage of individuals using the internet,10.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NIC,558
917,558,Nicaragua,2015,Percentage of individuals using the internet,19.7,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NIC,558
918,558,Nicaragua,2019,Percentage of individuals using the internet,44.9,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NIC,558
919,558,Nicaragua,2020,Percentage of individuals using the internet,53.4,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NIC,558
920,558,Nicaragua,2021,Percentage of individuals using the internet,57.1,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NIC,558
921,562,Niger,2000,Percentage of individuals using the internet,0.0,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NER,562
922,562,Niger,2005,Percentage of individuals using the internet,0.2,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NER,562
923,562,Niger,2010,Percentage of individuals using the internet,0.8,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NER,562
924,562,Niger,2015,Percentage of individuals using the internet,2.5,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NER,562
925,562,Niger,2019,Percentage of individuals using the internet,16.6,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NER,562
926,562,Niger,2020,Percentage of individuals using the internet,21.5,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NER,562
927,562,Niger,2021,Percentage of individuals using the internet,22.4,Estimate.,"International Telecommunication Union (ITU), Geneva, the ITU database, last accessed March 2023.",NER,562
